hash,search_model,ncoeff,n_train,test_energy_mae_per_atom_eV,test_energy_rmse_per_atom_eV,fit_time_s,meets_all_criteria,error_from_fit,rcut,regularization,weight_energy,weight_force,bessel_polynomial_degree,inverse_polynomial_degree,two_body_radial,three_body_radial,three_body_angular,four_body_radial,four_body_angular,five_body_radial,five_body_angular,six_body_radial,six_body_angular,seven_body_radial,seven_body_angular,tblg_21.78_converged,tblg_21.78_fmax_initial,tblg_21.78_fmax_after,tblg_21.78_ab_separation,tblg_21.78_aa_separation,tblg_21.78_sep_min,tblg_21.78_sep_max,tblg_21.78_ab_in_target,tblg_21.78_aa_in_target,tblg_21.78_sep_min_in_target,tblg_21.78_sep_max_in_target,tblg_21.78_ab_lt_aa,tblg_21.78_separations_ok,tblg_21.78_error,tblg_9.43_converged,tblg_9.43_fmax_initial,tblg_9.43_fmax_after,tblg_9.43_ab_separation,tblg_9.43_aa_separation,tblg_9.43_sep_min,tblg_9.43_sep_max,tblg_9.43_ab_in_target,tblg_9.43_aa_in_target,tblg_9.43_sep_min_in_target,tblg_9.43_sep_max_in_target,tblg_9.43_ab_lt_aa,tblg_9.43_separations_ok,tblg_9.43_error
048b4cdfca2e637f,POD_energy,119,988,0.00198714613208454,0.004382663018789668,29.751826286315918,False,,6.0,1e-12,1000.0,1.0,2,8,8,8,6,4,4,2,2,0,0,0,0,True,0.13060060849131666,0.001953826923317509,3.508161157141366,3.524167762356875,3.50816115689738,3.52416776239442,True,True,True,True,True,True,,False,0.1483427346151527,,,,,,,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 10 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
f0bd854054bfdb7b,POD_energy,117,988,0.0020343768479787706,0.00457632556323169,23.00414490699768,False,,6.0,1e-12,1000.0,1.0,2,8,12,10,4,4,4,2,2,0,0,0,0,False,0.12200000620362464,0.025830588605697057,3.50578690072604,3.522163797051398,3.5057869006883564,3.522163797074022,True,True,True,True,True,True,,False,,,,,,,False,False,False,False,False,False,Skipped (marked failed): first TBLG angle θ=21.78° did not meet convergence / separation criteria; this angle was not attempted.
aefa8486978ac5b7,POD_energy,110,988,0.001903510425657707,0.004253481014633715,24.349711656570435,False,,6.0,1e-12,1000.0,1.0,2,8,13,6,6,4,4,2,2,0,0,0,0,True,0.11216857593759705,0.001999197684571432,3.4941744332323807,3.507319905259017,3.4941744331969105,3.507319905288739,True,True,True,True,True,True,,False,0.141036186458397,,,,,,,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
3bc509a1ad6cc828,POD_energy,83,988,0.0018173938124676175,0.004116977211337306,16.323893308639526,True,,6.0,1e-12,1000.0,1.0,2,8,8,4,4,4,4,2,2,0,0,0,0,True,0.1327935036679366,0.0016196824278526688,3.4712190388019657,3.4778880775376315,3.4712190388015003,3.4778880775380046,True,True,True,True,True,True,,True,0.11576568253014656,0.0012763521845056663,3.4717108779148838,3.495116548504857,3.471710877914468,3.495116548504889,True,True,True,True,True,True,
47289f1fa2e1436e,POD_energy,109,988,0.0019007711566263635,0.004245063179469275,24.04194712638855,False,,6.0,1e-12,1000.0,1.0,2,8,12,6,6,4,4,2,2,0,0,0,0,True,0.11267818876639471,0.00211583808397234,3.492126843473649,3.5054667884925053,3.492126843471013,3.5054667884937842,True,True,True,True,True,True,,False,0.14069377643026468,,,,,,,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 2 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
ba385a7ef1dfd848,POD_energy,135,988,0.0020927699138315677,0.004933606701556504,49.901153802871704,True,,6.0,1e-12,1000.0,1.0,2,8,8,8,8,4,4,2,2,0,0,0,0,True,0.13101625140906797,0.0021573531254426774,3.3971987882028323,3.4188599056486595,3.3971987870975937,3.4188599057569107,True,True,True,True,True,True,,True,0.12834470599437903,0.0046223562314349,3.215430197285613,3.5869817486654654,3.215430197285066,3.586981748684167,True,True,True,True,True,True,
cff017bf9ed942ac,POD_energy,121,988,0.0019576114686608646,0.004300929454943247,28.89215874671936,False,,6.0,1e-12,1000.0,1.0,2,8,10,8,6,4,4,2,2,0,0,0,0,True,0.12181162992858643,0.0017772274869093199,3.534976479920143,3.5447307612792933,3.53497647974131,3.544730761380002,True,True,True,True,True,True,,False,0.1527094989698793,,,,,,,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 2 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
7e12ee3858b61c41,POD_energy,95,988,0.0019016090546280769,0.004325607147582008,21.419069051742554,True,,6.0,1e-12,1000.0,1.0,2,8,10,6,4,4,4,2,2,0,0,0,0,True,0.11113634281368368,0.0015891326667717073,3.5163111479199074,3.5214820909610935,3.5163111471917716,3.5214820912591236,True,True,True,True,True,True,,True,0.1756048187216565,0.0017243828106745219,3.5031720494975964,3.5448221346654982,3.5031720494968255,3.5448221346655373,True,True,True,True,True,True,
e3222afc5bb05d2c,POD_energy,156,988,0.0020189650574223023,0.004651611125602995,71.38648533821106,False,,6.0,1e-12,1000.0,1.0,2,8,11,10,8,4,4,2,2,0,0,0,0,True,0.23271317588911886,0.001958623057808706,3.3950587627859363,3.4300045066035985,3.395058762680577,3.430004507239012,True,True,True,True,True,True,,False,0.21336072444965243,,,,,,,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 128 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
ca875f424c8281f6,POD_energy,81,988,0.0018243748415938427,0.004142105790881897,23.744288444519043,True,,6.0,1e-12,1000.0,1.0,2,8,6,4,4,4,4,2,2,0,0,0,0,True,0.1322270230449267,0.0015884583110500569,3.471563524067193,3.4779301573842893,3.4715635240671716,3.477930157574896,True,True,True,True,True,True,,True,0.11314126807161655,0.0013073138190148952,3.4717270782993523,3.4942829231689743,3.4717270782993452,3.494282923169017,True,True,True,True,True,True,
