tegt.data (written by ASE) 

100 	 atoms 
2  atom types
0.0      12.300000000000001  xlo xhi
0.0      10.652112466548596  ylo yhi
0.0                      20  zlo zhi
     6.1500000000000004                       0                       0  xy xz yz


Atoms 

    69   1   1   0.0      9.8400000000000016      4.2608449866194382                     6.5
    70   1   1   0.0      9.8400000000000016      5.6811266488259182                     6.5
    71   2   2   0.0      9.8400000000000016      8.5217041760554988                    13.5
    72   2   2   0.0      11.070000000000004      7.8115633449522583                    13.5
    73   1   1   0.0      11.070000000000002      6.3912674799291587                     6.5
    74   1   1   0.0      11.070000000000002      7.8115491421356378                     6.5
    75   2   2   0.0      4.9200000000000026  1.4202816624747869e-05                    13.5
    76   2   2   0.0      12.300000000000002      9.9419858382619797                    13.5
    77   1   1   0.0      12.300000000000002      8.5216899732388764                     6.5
    78   1   1   0.0      12.300000000000002      9.9419716354453556                     6.5
    79   2   2   0.0       6.150000000000003       2.130436696126341                    13.5
    80   2   2   0.0      7.3800000000000034      1.4202958650231015                    13.5
    81   1   1   0.0      9.8400000000000016                       0                     6.5
    82   1   1   0.0      9.8400000000000016      1.4202816622064796                     6.5
    83   2   2   0.0      9.8400000000000016      4.2608591894360606                    13.5
    84   2   2   0.0      11.070000000000002      3.5507183583328206                    13.5
    85   1   1   0.0      11.070000000000002      2.1304224933097191                     6.5
    86   1   1   0.0      11.070000000000004      3.5507041555161987                     6.5
    87   2   2   0.0      11.070000000000004      6.3912816827457792                    13.5
    88   2   2   0.0      12.300000000000004      5.6811408516425397                    13.5
    89   1   1   0.0      12.300000000000002      4.2608449866194382                     6.5
    90   1   1   0.0      12.300000000000002      5.6811266488259182                     6.5
    91   2   2   0.0      12.300000000000002      8.5217041760554988                    13.5
    92   2   2   0.0      13.530000000000005      7.8115633449522583                    13.5
    93   1   1   0.0      13.530000000000003      6.3912674799291587                     6.5
    94   1   1   0.0      13.530000000000003      7.8115491421356378                     6.5
    95   2   2   0.0      7.3800000000000034  1.4202816624747869e-05                    13.5
    96   2   2   0.0      14.760000000000005      9.9419858382619797                    13.5
    97   1   1   0.0      14.760000000000002      8.5216899732388764                     6.5
    98   1   1   0.0      14.760000000000003      9.9419716354453556                     6.5
    99   2   2   0.0      8.6100000000000012       2.130436696126341                    13.5
   100   2   2   0.0      9.8400000000000052      1.4202958650231015                    13.5
